transaction_id,datetime,category_id,category_name,store_name,amount,card_name,card_type,transaction_type,member_id
229,2019-05-13 11:49:00,2,카페/디저트,투썸,18800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
230,2019-05-13 12:17:00,8,병원,정형외과,14400,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
231,2019-05-14 06:03:00,2,카페/디저트,엔제리너스,10400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
232,2019-05-14 10:59:00,2,카페/디저트,스타벅스,16600,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
233,2019-05-14 23:37:00,2,카페/디저트,투썸,11300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
234,2019-05-15 06:48:00,2,카페/디저트,할리스,5200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
235,2019-05-16 07:16:00,2,카페/디저트,커피빈,19900,우리카드 DA@카드의정석,신용카드,일반결제,4
236,2019-05-16 23:46:00,2,카페/디저트,메가커피,19100,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
237,2019-05-17 03:04:00,5,영화/문화,캐리비안베이,14100,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
238,2019-05-19 23:46:00,2,카페/디저트,컴포즈커피,10700,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
239,2019-05-22 14:55:00,10,자동차/하이패스,서울고속도로,4900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
240,2019-05-29 22:30:00,1,편의점,CU,7600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
241,2019-06-01 00:00:00,14,교통(대중),기후동행카드,55000,우리카드 DA@카드의정석,체크카드,정기결제,4
242,2019-06-01 00:01:00,13,통신,KT,50000,신한카드 Hey Young 체크,체크카드,정기결제,4
243,2019-06-01 05:33:00,3,외식,이삭토스트,31300,우리카드 DA@카드의정석,신용카드,일반결제,4
244,2019-06-01 10:36:00,5,영화/문화,메가박스,12900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
245,2019-06-01 14:48:00,7,쇼핑,자라,96400,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
246,2019-06-02 03:19:00,3,외식,투다리,21400,우리카드 DA@카드의정석,신용카드,일반결제,4
247,2019-06-02 06:50:00,3,외식,투다리,21400,신한카드 Hey Young 체크,체크카드,일반결제,4
248,2019-06-02 12:42:00,3,외식,이삭토스트,16900,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
249,2019-06-02 21:28:00,7,쇼핑,유니클로,115000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
250,2019-06-03 05:04:00,6,마트,롯데마트,70800,신한카드 Hey Young 체크,체크카드,일반결제,4
251,2019-06-03 12:16:00,2,카페/디저트,카페베네,12900,신한카드 Hey Young 체크,체크카드,일반결제,4
252,2019-06-03 22:08:00,3,외식,배달의민족,47400,우리카드 DA@카드의정석,신용카드,일반결제,4
253,2019-06-04 04:32:00,2,카페/디저트,스타벅스,9900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
254,2019-06-04 19:37:00,3,외식,명동칼국수,20600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
255,2019-06-06 02:15:00,2,카페/디저트,할리스,5900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
256,2019-06-06 03:11:00,2,카페/디저트,할리스,9800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
257,2019-06-06 09:28:00,2,카페/디저트,컴포즈커피,9800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
258,2019-06-06 16:07:00,12,기타,올리브영,7000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
259,2019-06-07 08:39:00,2,카페/디저트,카페베네,6600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
260,2019-06-07 13:54:00,5,영화/문화,에버랜드,29800,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
261,2019-06-07 16:43:00,12,기타,올리브영,33300,우리카드 DA@카드의정석,신용카드,일반결제,4
262,2019-06-07 22:10:00,2,카페/디저트,스타벅스,15200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
263,2019-06-08 00:42:00,12,기타,미용실,76200,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
264,2019-06-08 02:55:00,1,편의점,CU,6000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
265,2019-06-08 06:40:00,9,교육/육아,영풍문고,27200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
266,2019-06-08 10:17:00,2,카페/디저트,메가커피,7700,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
267,2019-06-09 01:55:00,2,카페/디저트,투썸,4600,우리카드 DA@카드의정석,신용카드,일반결제,4
268,2019-06-09 05:13:00,1,편의점,GS25,2600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
269,2019-06-10 10:15:00,4,주유,GS칼텍스,39600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
270,2019-06-12 05:12:00,2,카페/디저트,할리스,16600,신한카드 Hey Young 체크,체크카드,일반결제,4
271,2019-06-12 07:26:00,5,영화/문화,키즈카페,10300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
272,2019-06-13 08:54:00,5,영화/문화,롯데시네마,13200,신한카드 Hey Young 체크,체크카드,일반결제,4
273,2019-06-16 08:36:00,12,기타,올리브영,21600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
274,2019-06-16 13:16:00,2,카페/디저트,엔제리너스,6000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
275,2019-06-16 20:39:00,2,카페/디저트,스타벅스,6700,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
276,2019-06-16 21:16:00,5,영화/문화,아쿠아리움,17000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
277,2019-06-17 08:16:00,10,자동차/하이패스,하이패스,10000,우리카드 DA@카드의정석,신용카드,일반결제,4
278,2019-06-18 18:17:00,5,영화/문화,아쿠아리움,10600,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
279,2019-06-19 12:50:00,2,카페/디저트,컴포즈커피,4800,신한카드 Hey Young 체크,체크카드,일반결제,4
280,2019-06-20 06:59:00,2,카페/디저트,스타벅스,4100,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
281,2019-06-20 08:20:00,2,카페/디저트,이디야,10100,우리카드 DA@카드의정석,신용카드,일반결제,4
282,2019-06-21 01:17:00,11,여행/숙박,아고다,61300,신한카드 Hey Young 체크,체크카드,일반결제,4
283,2019-06-27 14:36:00,1,편의점,세븐일레븐,4500,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
284,2019-06-30 04:17:00,1,편의점,이마트24,2700,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
285,2019-06-30 14:07:00,1,편의점,세븐일레븐,3400,신한카드 Hey Young 체크,체크카드,일반결제,4
286,2019-07-01 00:00:00,14,교통(대중),기후동행카드,55000,IBK 일상의 기쁨카드(신용),체크카드,정기결제,4
287,2019-07-01 00:01:00,13,통신,KT,50000,IBK 일상의 기쁨카드(신용),체크카드,정기결제,4
288,2019-07-01 10:51:00,12,기타,철물점,95100,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
289,2019-07-01 12:47:00,4,주유,GS칼텍스,54000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
290,2019-07-02 00:54:00,7,쇼핑,롯데백화점,55400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
291,2019-07-02 12:23:00,2,카페/디저트,이디야,6800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
292,2019-07-02 13:20:00,3,외식,VIPS,33900,우리카드 DA@카드의정석,신용카드,일반결제,4
293,2019-07-02 17:50:00,2,카페/디저트,엔제리너스,10800,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
294,2019-07-02 20:03:00,2,카페/디저트,할리스,14800,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
295,2019-07-03 03:17:00,5,영화/문화,롯데시네마,19700,신한카드 Hey Young 체크,체크카드,일반결제,4
296,2019-07-03 11:55:00,1,편의점,세븐일레븐,8000,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
297,2019-07-03 18:13:00,2,카페/디저트,이디야,11000,우리카드 DA@카드의정석,신용카드,일반결제,4
298,2019-07-03 22:57:00,7,쇼핑,자라,91400,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
299,2019-07-03 23:02:00,3,외식,롤링파스타,39400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
300,2019-07-04 04:02:00,12,기타,다이소,27000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
301,2019-07-04 11:52:00,3,외식,명동칼국수,24800,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
302,2019-07-04 12:44:00,7,쇼핑,H&M,66900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
303,2019-07-05 08:28:00,1,편의점,세븐일레븐,8400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
304,2019-07-05 12:21:00,1,편의점,CU,2400,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
305,2019-07-05 20:33:00,2,카페/디저트,엔제리너스,15400,우리카드 DA@카드의정석,신용카드,일반결제,4
306,2019-07-05 20:41:00,3,외식,원할머니보쌈,18500,신한카드 Hey Young 체크,체크카드,일반결제,4
307,2019-07-06 01:04:00,2,카페/디저트,투썸,6400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
308,2019-07-06 01:08:00,3,외식,이삭토스트,17700,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
309,2019-07-07 02:41:00,3,외식,본죽,29000,우리카드 DA@카드의정석,신용카드,일반결제,4
310,2019-07-08 01:55:00,9,교육/육아,yes24,24700,신한카드 Hey Young 체크,체크카드,일반결제,4
311,2019-07-08 16:56:00,6,마트,롯데마트,86900,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
312,2019-07-09 00:56:00,11,여행/숙박,여기어때,83300,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
313,2019-07-09 02:34:00,1,편의점,세븐일레븐,9800,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
314,2019-07-11 11:25:00,8,병원,내과,14500,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
315,2019-07-11 12:42:00,5,영화/문화,캐리비안베이,25000,우리카드 DA@카드의정석,신용카드,일반결제,4
316,2019-07-12 12:37:00,12,기타,다이소,13100,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
317,2019-07-13 00:16:00,5,영화/문화,메가박스,21600,신한카드 Hey Young 체크,체크카드,일반결제,4
318,2019-07-13 02:50:00,1,편의점,세븐일레븐,3500,우리카드 DA@카드의정석,신용카드,일반결제,4
319,2019-07-16 11:34:00,3,외식,원할머니보쌈,13500,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
320,2019-07-16 22:02:00,5,영화/문화,캐리비안베이,16300,우리카드 DA@카드의정석,신용카드,일반결제,4
321,2019-07-16 23:13:00,2,카페/디저트,엔제리너스,9200,우리카드 DA@카드의정석,신용카드,일반결제,4
322,2019-07-17 03:18:00,2,카페/디저트,메가커피,8900,신한카드 Hey Young 체크,체크카드,일반결제,4
323,2019-07-19 05:23:00,2,카페/디저트,스타벅스,14600,신한카드 Hey Young 체크,체크카드,일반결제,4
324,2019-07-19 13:39:00,1,편의점,GS25,2000,신한카드 Hey Young 체크,체크카드,일반결제,4
325,2019-07-20 12:24:00,2,카페/디저트,스타벅스,14400,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
326,2019-07-21 08:28:00,2,카페/디저트,엔제리너스,5900,신한카드 Hey Young 체크,체크카드,일반결제,4
327,2019-07-21 19:46:00,1,편의점,CU,3600,신한카드 Hey Young 체크,체크카드,일반결제,4
328,2019-07-22 06:59:00,1,편의점,이마트24,5700,신한카드 Hey Young 체크,체크카드,일반결제,4
329,2019-07-22 12:38:00,5,영화/문화,현대미술관,23700,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
330,2019-07-23 06:20:00,2,카페/디저트,메가커피,9900,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
331,2019-07-23 12:43:00,2,카페/디저트,커피빈,7000,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
332,2019-07-24 01:39:00,2,카페/디저트,이디야,17700,신한카드 Hey Young 체크,체크카드,일반결제,4
333,2019-07-24 08:28:00,1,편의점,세븐일레븐,5800,우리카드 DA@카드의정석,신용카드,일반결제,4
334,2019-07-26 02:37:00,12,기타,미용실,10800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
335,2019-07-27 10:25:00,1,편의점,CU,5300,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
336,2019-07-31 01:41:00,12,기타,올리브영,7300,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
337,2019-07-31 11:55:00,2,카페/디저트,컴포즈커피,5100,신한카드 Hey Young 체크,체크카드,일반결제,4
338,2019-08-01 00:00:00,14,교통(대중),기후동행카드,55000,IBK 일상의 기쁨카드(신용),체크카드,정기결제,4
339,2019-08-01 00:01:00,13,통신,KT,50000,KB국민 노리2 체크카드(KB Pay),체크카드,정기결제,4
340,2019-08-01 03:40:00,7,쇼핑,신세계백화점,122000,우리카드 DA@카드의정석,신용카드,일반결제,4
341,2019-08-01 05:14:00,7,쇼핑,에이블리,169700,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
342,2019-08-01 12:35:00,9,교육/육아,클래스101,19800,신한카드 Hey Young 체크,체크카드,일반결제,4
343,2019-08-01 21:00:00,6,마트,롯데마트,113200,신한카드 Hey Young 체크,체크카드,일반결제,4
344,2019-08-02 00:47:00,1,편의점,GS25,7300,신한카드 Hey Young 체크,체크카드,일반결제,4
345,2019-08-02 09:12:00,12,기타,올리브영,22600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
346,2019-08-02 10:18:00,9,교육/육아,인프런,19800,신한카드 Hey Young 체크,체크카드,일반결제,4
347,2019-08-02 12:09:00,12,기타,미용실,64700,우리카드 DA@카드의정석,신용카드,일반결제,4
348,2019-08-03 03:38:00,4,주유,SK에너지,32100,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
349,2019-08-03 18:06:00,12,기타,다이소,72200,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
350,2019-08-03 22:44:00,2,카페/디저트,할리스,18100,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
351,2019-08-04 09:12:00,2,카페/디저트,메가커피,11000,신한카드 Hey Young 체크,체크카드,일반결제,4
352,2019-08-04 15:58:00,2,카페/디저트,이디야,17000,신한카드 Hey Young 체크,체크카드,일반결제,4
353,2019-08-05 01:44:00,2,카페/디저트,컴포즈커피,17200,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
354,2019-08-05 07:40:00,5,영화/문화,롯데월드,19800,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
355,2019-08-05 19:58:00,3,외식,배달의민족,25000,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
356,2019-08-06 05:17:00,3,외식,김밥천국,22200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
357,2019-08-06 21:14:00,3,외식,맥도날드,20200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
358,2019-08-07 02:09:00,5,영화/문화,롯데시네마,15500,신한카드 Hey Young 체크,체크카드,일반결제,4
359,2019-08-07 09:08:00,2,카페/디저트,컴포즈커피,5200,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
360,2019-08-07 15:31:00,11,여행/숙박,익스피디아,58800,신한카드 Hey Young 체크,체크카드,일반결제,4
361,2019-08-07 15:52:00,3,외식,역전할머니맥주,48200,신한카드 Hey Young 체크,체크카드,일반결제,4
362,2019-08-07 21:32:00,3,외식,명동칼국수,48400,신한카드 Hey Young 체크,체크카드,일반결제,4
363,2019-08-08 06:10:00,5,영화/문화,메가박스,25200,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
364,2019-08-08 23:52:00,5,영화/문화,예술의전당,10500,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
365,2019-08-09 13:55:00,1,편의점,세븐일레븐,2400,신한카드 Hey Young 체크,체크카드,일반결제,4
366,2019-08-09 15:57:00,3,외식,맥도날드,27100,KB국민 노리2 체크카드(KB Pay),체크카드,일반결제,4
367,2019-08-10 14:08:00,3,외식,본죽,20600,우리카드 우리 K-패스 (COOKIE CHECK),체크카드,일반결제,4
368,2019-08-12 03:47:00,1,편의점,이마트24,9600,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
369,2019-08-13 12:26:00,2,카페/디저트,엔제리너스,7400,신한카드 Hey Young 체크,체크카드,일반결제,4
370,2019-08-14 03:26:00,12,기타,다이소,17800,우리카드 DA@카드의정석,신용카드,일반결제,4
371,2019-08-15 09:47:00,4,주유,SK에너지,43200,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
372,2019-08-15 12:36:00,2,카페/디저트,메가커피,12900,우리카드 DA@카드의정석,신용카드,일반결제,4
373,2019-08-16 11:11:00,1,편의점,CU,9800,IBK 일상의 기쁨카드(신용),신용카드,일반결제,4
374,2019-08-16 21:13:00,8,병원,약국,17400,우리카드 DA@카드의정석,신용카드,일반결제,4
375,2019-08-17 00:52:00,2,카페/디저트,카페베네,10100,우리카드 DA@카드의정석,신용카드,일반결제,4
